,id,name,height,weight,ability_1,ability_3,forms_switchable,gender_rate,genera,has_gender_differences,is_baby,is_legendary,is_mythical,color,evolves_from_species,generation,habitat,shape,egg_group_0,egg_group_1,flavor_text_0,flavor_text_1,flavor_text_2,flavor_text_3,flavor_text_4,flavor_text_5,flavor_text_6,flavor_text_7,flavor_text_8,flavor_text_9,flavor_text_10,flavor_text_11,front_sprite,female_sprite,shiny_sprite,shiny_female_sprite,artwork,artwork_shiny,hp,attack,defense,special-attack,special-defense,speed,type_1,type_2,flavor_text_12,flavor_text_13,flavor_text_14,flavor_text_15,flavor_text_16,flavor_text_17,ability_2,flavor_text_18,flavor_text_19,flavor_text_20,flavor_text_21,flavor_text_22,flavor_text_23,flavor_text_24,flavor_text_25
1016,10009,rotom,3,3,levitate,,True,-1,Plasma Pokemon,False,False,False,False,red,,generation-iv,,ball,indeterminate,,"Research continues on this Pokemon, which could be the power source of a unique motor.","This bizarre Pokemon appears to be a will-o'-the-wisp powered by electricity. Be wary, as Rotom is both smart and mischievous.",Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,One boy's invention led to the development of many different machines that take advantage of Rotom's unique capabilities.,Its electric-like body can enter some kinds of machines and take control in order to make mischief.,"With a body made of plasma, it can inhabit all sorts of machines. It loves to surprise others.",,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10009.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/479-wash.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10009.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10009.png,50,65,107,105,107,86,electric,water,,,,,,,,,,,,,,,
1017,10010,rotom,3,3,levitate,,True,-1,Plasma Pokemon,False,False,False,False,red,,generation-iv,,ball,indeterminate,,"Research continues on this Pokemon, which could be the power source of a unique motor.","This bizarre Pokemon appears to be a will-o'-the-wisp powered by electricity. Be wary, as Rotom is both smart and mischievous.",Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,One boy's invention led to the development of many different machines that take advantage of Rotom's unique capabilities.,Its electric-like body can enter some kinds of machines and take control in order to make mischief.,"With a body made of plasma, it can inhabit all sorts of machines. It loves to surprise others.",,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10010.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/479-frost.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10010.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10010.png,50,65,107,105,107,86,electric,ice,,,,,,,,,,,,,,,
1018,10011,rotom,3,3,levitate,,True,-1,Plasma Pokemon,False,False,False,False,red,,generation-iv,,ball,indeterminate,,"Research continues on this Pokemon, which could be the power source of a unique motor.","This bizarre Pokemon appears to be a will-o'-the-wisp powered by electricity. Be wary, as Rotom is both smart and mischievous.",Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,One boy's invention led to the development of many different machines that take advantage of Rotom's unique capabilities.,Its electric-like body can enter some kinds of machines and take control in order to make mischief.,"With a body made of plasma, it can inhabit all sorts of machines. It loves to surprise others.",,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10011.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/479-fan.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10011.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10011.png,50,65,107,105,107,86,electric,flying,,,,,,,,,,,,,,,
1019,10012,rotom,3,3,levitate,,True,-1,Plasma Pokemon,False,False,False,False,red,,generation-iv,,ball,indeterminate,,"Research continues on this Pokemon, which could be the power source of a unique motor.","This bizarre Pokemon appears to be a will-o'-the-wisp powered by electricity. Be wary, as Rotom is both smart and mischievous.",Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,One boy's invention led to the development of many different machines that take advantage of Rotom's unique capabilities.,Its electric-like body can enter some kinds of machines and take control in order to make mischief.,"With a body made of plasma, it can inhabit all sorts of machines. It loves to surprise others.",,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10012.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/479-mow.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10012.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10012.png,50,65,107,105,107,86,electric,grass,,,,,,,,,,,,,,,
1020,10013,castform,3,8,forecast,,True,4,Weather Pokemon,False,False,False,False,gray,,generation-iii,grassland,ball,fairy,indeterminate,"This Pokemon can change its cells, taking different forms based on the temperature and humidity.","It has the ability to change its form into the sun, the rain, or a snow cloud, depending on the weather.",It alters its form depending on the weather. Changes in the climate such as the temperature and humidity appear to affect its cellular structure.,"Its appearance changes with the weather. Recently, its molecules were found to be just like water.","Its form changes on its own, due to its cells' sensitive reactions to temperature and humidity.",CASTFORM's appearance changes with the weather. This POKeMON gained the ability to use the vast power of nature to protect its tiny body.,"Castform borrows the power of nature to transform itself into the guises of the sun, rain, and snow-clouds. This Pokemon's feelings change with the weather.","It has the ability to change its form into the sun, the rain, or a snow cloud,  depending on the weather.","Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will.","Temperature and weather affect its cellular structure, so this Pokemon changes form according to the weather.","Its form changes depending on the weather. The rougher conditions get, the rougher Castform's disposition!",Castform's appearance changes with the weather. This Pokemon gained the ability to use the vast power of nature to protect its tiny body.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10013.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10013.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10013.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10013.png,70,70,70,70,70,70,fire,,It changes its form depending on the weather. Changes in the temperature or humidity appear to affect its cellular structure.,"CASTFORM borrows the power of nature to transform itself into the guises of the sun, rain clouds, and snow clouds. This POKeMON's feelings change with the weather.",,,,,,,,,,,,,
1021,10014,castform,3,8,forecast,,True,4,Weather Pokemon,False,False,False,False,gray,,generation-iii,grassland,ball,fairy,indeterminate,"This Pokemon can change its cells, taking different forms based on the temperature and humidity.","It has the ability to change its form into the sun, the rain, or a snow cloud, depending on the weather.",It alters its form depending on the weather. Changes in the climate such as the temperature and humidity appear to affect its cellular structure.,"Its appearance changes with the weather. Recently, its molecules were found to be just like water.","Its form changes on its own, due to its cells' sensitive reactions to temperature and humidity.",CASTFORM's appearance changes with the weather. This POKeMON gained the ability to use the vast power of nature to protect its tiny body.,"Castform borrows the power of nature to transform itself into the guises of the sun, rain, and snow-clouds. This Pokemon's feelings change with the weather.","It has the ability to change its form into the sun, the rain, or a snow cloud,  depending on the weather.","Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will.","Temperature and weather affect its cellular structure, so this Pokemon changes form according to the weather.","Its form changes depending on the weather. The rougher conditions get, the rougher Castform's disposition!",Castform's appearance changes with the weather. This Pokemon gained the ability to use the vast power of nature to protect its tiny body.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10014.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10014.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10014.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10014.png,70,70,70,70,70,70,water,,It changes its form depending on the weather. Changes in the temperature or humidity appear to affect its cellular structure.,"CASTFORM borrows the power of nature to transform itself into the guises of the sun, rain clouds, and snow clouds. This POKeMON's feelings change with the weather.",,,,,,,,,,,,,
1022,10015,castform,3,8,forecast,,True,4,Weather Pokemon,False,False,False,False,gray,,generation-iii,grassland,ball,fairy,indeterminate,"This Pokemon can change its cells, taking different forms based on the temperature and humidity.","It has the ability to change its form into the sun, the rain, or a snow cloud, depending on the weather.",It alters its form depending on the weather. Changes in the climate such as the temperature and humidity appear to affect its cellular structure.,"Its appearance changes with the weather. Recently, its molecules were found to be just like water.","Its form changes on its own, due to its cells' sensitive reactions to temperature and humidity.",CASTFORM's appearance changes with the weather. This POKeMON gained the ability to use the vast power of nature to protect its tiny body.,"Castform borrows the power of nature to transform itself into the guises of the sun, rain, and snow-clouds. This Pokemon's feelings change with the weather.","It has the ability to change its form into the sun, the rain, or a snow cloud,  depending on the weather.","Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will.","Temperature and weather affect its cellular structure, so this Pokemon changes form according to the weather.","Its form changes depending on the weather. The rougher conditions get, the rougher Castform's disposition!",Castform's appearance changes with the weather. This Pokemon gained the ability to use the vast power of nature to protect its tiny body.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10015.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10015.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10015.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10015.png,70,70,70,70,70,70,ice,,It changes its form depending on the weather. Changes in the temperature or humidity appear to affect its cellular structure.,"CASTFORM borrows the power of nature to transform itself into the guises of the sun, rain clouds, and snow clouds. This POKeMON's feelings change with the weather.",,,,,,,,,,,,,
1023,10016,basculin,10,180,rock-head,mold-breaker,False,4,Hostile Pokemon,False,False,False,False,green,,generation-v,,fish,water2,,"In the past, it often appeared on the dinner table. The meat of red-striped Basculin is on the fatty side, and it's more popular with the youth.","Though it differs from other Basculin in several respects, including demeanor--this one is gentle--I have categorized it as a regional form given the vast array of shared qualities.",Red- and blue-striped Basculin are very violent and always fighting. They are also remarkably tasty.,"Red and blue Basculin get along so poorly, they'll start fighting instantly. These Pokemon are very hostile.","Red and blue Basculin usually do not get along, but sometimes members of one school mingle with the other's school.","When a school of Basculin appears in a lake, everything else disappears, except for Corphish and Crawdaunt. That's how violent Basculin are.","Savage, violent Pokemon, red and blue Basculin are always fighting each other over territory.",Anglers love the fight this Pokemon puts up on the hook. And there are always more to catch-- many people release them into lakes illicitly.,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10016.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/550-blue-striped.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10016.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10016.png,70,92,65,80,55,98,water,,,,,,,,adaptability,,,,,,,,
1024,10017,darmanitan,13,929,sheer-force,zen-mode,True,4,Blazing Pokemon,False,False,False,False,red,darumaka,generation-v,,quadruped,ground,,The thick arms of this hot-blooded Pokemon can deliver punches capable of obliterating a dump truck.,"Its internal fire burns at 2,500deg F, making enough power that it can destroy a dump truck with one punch.","Its internal fire burns at 2,500 degrees Fahrenheit, making enough power that it can destroy a dump truck with one punch.","When one is injured in a fierce battle, it hardens into a stone-like form. Then it meditates and sharpens its mind.","When weakened in battle, it transforms into a stone statue. Then it sharpens its mind and fights on mentally.","This Pokemon's power level rises along with the temperature of its fire, which can reach 2,500 degrees Fahrenheit.",,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10017.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/555-zen.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10017.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10017.png,105,30,105,140,105,55,fire,psychic,,,,,,,,,,,,,,,
1025,10018,meloetta,6,65,serene-grace,,True,-1,Melody Pokemon,False,False,False,True,white,,generation-v,,humanoid,no-eggs,,Its melodies are sung with a special vocalization method that can control the feelings of those who hear it.,Many famous songs have been inspired by the melodies that Meloetta plays.,The melodies sung by Meloetta have the power to make Pokemon that hear them happy or sad.,,,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10018.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/648-pirouette.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10018.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10018.png,100,128,90,77,77,128,normal,fighting,,,,,,,,,,,,,,,
1026,10019,tornadus,14,630,regenerator,,True,0,Cyclone Pokemon,False,False,True,False,green,,generation-v,,arms,no-eggs,,The lower half of its body is wrapped in a cloud of energy. It zooms through the sky at 200 mph.,"In every direction it flies, creating winds so powerful, they blow everything away.",This storm-stirring Pokemon is said to cause the seasons to turn by whipping up the air. I suspect its humanlike form to be a false one.,"Tornadus expels massive energy from its tail, causing severe storms. Its power is great enough to blow houses away.",,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10019.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/641-therian.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10019.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10019.png,79,100,80,110,90,121,flying,,,,,,,,,,,,,,,,
1027,10020,thundurus,30,610,volt-absorb,,True,0,Bolt Strike Pokemon,False,False,True,False,blue,,generation-v,,arms,no-eggs,,"They say this wielder of electricity has waged war with its nemesis, Tornadus, since time immemorial. The lightning bolts it hurls pierce the very earth and enrich the soil.",The spikes on its tail discharge immense bolts of lightning. It flies around the Unova region firing off lightning bolts.,Countless charred remains mar the landscape of places through which Thundurus has passed.,"As it flies around, it shoots lightning all over the place and causes forest fires. It is therefore disliked.",,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10020.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/642-therian.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10020.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10020.png,79,105,70,145,80,101,electric,flying,,,,,,,,,,,,,,,
1028,10021,landorus,13,680,intimidate,,True,0,Abundance Pokemon,False,False,True,False,brown,,generation-v,,arms,no-eggs,,"Lands visited by Landorus grant such bountiful crops that it has been hailed as ""The Guardian of the Fields.""","The energy that comes pouring from its tail increases the nutrition in the soil, making crops grow to great size.","From the forces of lightning and wind, it creates energy to give nutrients to the soil and make the land abundant.","When the incarnations of wind and of lightning clash, Landorus arrives to quell the conflict. After the tempests and thunderbolts abate, the land is sure to be blessed with bountiful harvests.",,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10021.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/645-therian.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10021.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10021.png,89,145,90,105,80,91,ground,flying,,,,,,,,,,,,,,,
1029,10022,kyurem,33,3250,teravolt,,True,-1,Boundary Pokemon,False,False,True,False,gray,,generation-v,,upright,no-eggs,,It can produce ultracold air. Its body is frozen.,It appears that this Pokemon uses its powers over ice to freeze its own body in order to stabilize its cellular structure.,"It generates a powerful, freezing energy inside itself, but its body became frozen when the energy leaked out.","Dwelling within it is a power even greater than that of Reshiram or Zekrom, but the extreme cold keeps that power bound.",This legendary ice Pokemon waits for a hero to fill in the missing parts of its body with truth or ideals.,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10022.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/646-black.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10022.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10022.png,125,170,100,120,90,95,dragon,ice,,,,,,,,,,,,,,,
1030,10023,kyurem,36,3250,turboblaze,,True,-1,Boundary Pokemon,False,False,True,False,gray,,generation-v,,upright,no-eggs,,It can produce ultracold air. Its body is frozen.,It appears that this Pokemon uses its powers over ice to freeze its own body in order to stabilize its cellular structure.,"It generates a powerful, freezing energy inside itself, but its body became frozen when the energy leaked out.","Dwelling within it is a power even greater than that of Reshiram or Zekrom, but the extreme cold keeps that power bound.",This legendary ice Pokemon waits for a hero to fill in the missing parts of its body with truth or ideals.,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10023.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/646-white.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10023.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10023.png,125,120,90,170,100,95,dragon,ice,,,,,,,,,,,,,,,
1031,10024,keldeo,14,485,justified,,True,-1,Colt Pokemon,False,False,False,True,yellow,,generation-v,,quadruped,no-eggs,,"Cobalion, Terrakion, and Virizion taught this Pokemon how to fight. It dashes across the world, seeking more opportunities to further its training.","It crosses the world, running over the surfaces of oceans and rivers. It appears at scenic waterfronts.",They say that Keldeo must survive harsh battles and fully develop the horn on its forehead before this Pokemon's true power will awaken.,"When it is resolute, its body fills with power and it becomes swifter. Its jumps are then too fast to follow.","By blasting water from its hooves, it can glide across water. It excels at using leg moves while battling.",,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10024.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/647-resolute.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10024.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10024.png,91,72,90,129,90,108,water,fighting,,,,,,,,,,,,,,,
1032,10025,meowstic,6,85,keen-eye,competitive,False,4,Constraint Pokemon,True,False,False,False,blue,espurr,generation-vi,,upright,ground,,"When in danger, it raises its ears and releases enough psychic power to grind a 10-ton truck into dust.",The defensive instinct of the males is strong. It's when they're protecting themselves or their partners that they unleash their full power.,The eyeball patterns on the interior of its ears emit psychic energy. It keeps the patterns tightly covered because that power is too immense.,"Revealing the eyelike patterns on the insides of its ears will unleash its psychic powers. It normally keeps the patterns hidden, however.",,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10025.png,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10025.png,,74,48,76,83,81,104,psychic,,,,,,,,infiltrator,,,,,,,,
1033,10026,aegislash,17,530,stance-change,,True,4,Royal Sword Pokemon,False,False,False,False,brown,doublade,generation-vi,,blob,mineral,,Its potent spectral powers allow it to manipulate others. It once used its powers to force people and Pokemon to build a kingdom to its liking.,"Generations of kings were attended by these Pokemon, which used their spectral power to manipulate and control people and Pokemon.","In this defensive stance, Aegislash uses its steel body and a force field of spectral power to reduce the damage of any attack.","Apparently, it can detect the innate qualities of leadership. According to legend, whoever it recognizes is destined to become king.",,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10026.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10026.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10026.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10026.png,60,140,50,140,50,60,steel,ghost,,,,,,,,,,,,,,,
1034,10027,pumpkaboo,3,35,pickup,insomnia,False,4,Pumpkin Pokemon,False,False,False,False,brown,,generation-vi,,ball,indeterminate,,The light that streams out from the holes in the pumpkin can hypnotize and control the people and Pokemon that see it.,Spirits that wander this world are placed into Pumpkaboo's body. They're then moved on to the afterlife.,It is said to carry wandering spirits to the place where they belong so they can move on.,"The pumpkin body is inhabited by a spirit trapped in this world. As the sun sets, it becomes restless and active.",,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10027.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/710-small.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10027.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10027.png,44,66,70,44,55,56,ghost,grass,,,,,,,frisk,,,,,,,,
1035,10028,pumpkaboo,5,75,pickup,insomnia,False,4,Pumpkin Pokemon,False,False,False,False,brown,,generation-vi,,ball,indeterminate,,The light that streams out from the holes in the pumpkin can hypnotize and control the people and Pokemon that see it.,Spirits that wander this world are placed into Pumpkaboo's body. They're then moved on to the afterlife.,It is said to carry wandering spirits to the place where they belong so they can move on.,"The pumpkin body is inhabited by a spirit trapped in this world. As the sun sets, it becomes restless and active.",,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10028.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/710-large.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10028.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10028.png,54,66,70,44,55,46,ghost,grass,,,,,,,frisk,,,,,,,,
1036,10029,pumpkaboo,8,150,pickup,insomnia,False,4,Pumpkin Pokemon,False,False,False,False,brown,,generation-vi,,ball,indeterminate,,The light that streams out from the holes in the pumpkin can hypnotize and control the people and Pokemon that see it.,Spirits that wander this world are placed into Pumpkaboo's body. They're then moved on to the afterlife.,It is said to carry wandering spirits to the place where they belong so they can move on.,"The pumpkin body is inhabited by a spirit trapped in this world. As the sun sets, it becomes restless and active.",,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10029.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/710-super.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10029.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10029.png,59,66,70,44,55,41,ghost,grass,,,,,,,frisk,,,,,,,,
1037,10030,gourgeist,7,95,pickup,insomnia,False,4,Pumpkin Pokemon,False,False,False,False,brown,pumpkaboo,generation-vi,,blob,indeterminate,,It enwraps its prey in its hairlike arms. It sings joyfully as it observes the suffering of its prey.,"In the darkness of a new-moon night, Gourgeist will come knocking. Whoever answers the door will be swept off to the afterlife.","Singing in eerie voices, they wander town streets on the night of the new moon. Anyone who hears their song is cursed.",Eerie cries emanate from its body in the dead of night. The sounds are said to be the wails of spirits who are suffering in the afterlife.,,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10030.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/711-small.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10030.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10030.png,55,85,122,58,75,99,ghost,grass,,,,,,,frisk,,,,,,,,
1038,10031,gourgeist,11,140,pickup,insomnia,False,4,Pumpkin Pokemon,False,False,False,False,brown,pumpkaboo,generation-vi,,blob,indeterminate,,It enwraps its prey in its hairlike arms. It sings joyfully as it observes the suffering of its prey.,"In the darkness of a new-moon night, Gourgeist will come knocking. Whoever answers the door will be swept off to the afterlife.","Singing in eerie voices, they wander town streets on the night of the new moon. Anyone who hears their song is cursed.",Eerie cries emanate from its body in the dead of night. The sounds are said to be the wails of spirits who are suffering in the afterlife.,,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10031.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/711-large.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10031.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10031.png,75,95,122,58,75,69,ghost,grass,,,,,,,frisk,,,,,,,,
1039,10032,gourgeist,17,390,pickup,insomnia,False,4,Pumpkin Pokemon,False,False,False,False,brown,pumpkaboo,generation-vi,,blob,indeterminate,,It enwraps its prey in its hairlike arms. It sings joyfully as it observes the suffering of its prey.,"In the darkness of a new-moon night, Gourgeist will come knocking. Whoever answers the door will be swept off to the afterlife.","Singing in eerie voices, they wander town streets on the night of the new moon. Anyone who hears their song is cursed.",Eerie cries emanate from its body in the dead of night. The sounds are said to be the wails of spirits who are suffering in the afterlife.,,,,,,,,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10032.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/711-super.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10032.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10032.png,85,100,122,58,75,54,ghost,grass,,,,,,,frisk,,,,,,,,
1040,10033,venusaur,24,1555,thick-fat,,True,1,Seed Pokemon,True,False,False,False,green,ivysaur,generation-i,grassland,quadruped,monster,plant,A bewitching aroma wafts from its flower. The fragrance becalms those engaged in a battle.,There is a large flower on VENUSAUR's back. The flower is said to take on vivid colors if it gets plenty of nutrition and sunlight. The flower's aroma soothes the emotions of people.,VENUSAUR's flower is said to take on vivid colors if it gets plenty of nutrition and sunlight. The flower's aroma soothes the emotions of people.,"After a rainy day, the flower on its back smells stronger. The scent attracts other Pokemon.",There is a large flower on Venusaur's back. The flower is said to take on vivid colors if it gets plenty of nutrition and sunlight. The flower's aroma soothes the emotions of people.,Its plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.,"It is able to convert sunlight into energy. As a result, it is more powerful in the summertime.",The flower on its back catches the sun's rays. The sunlight is then absorbed and used for energy.,"By spreading the broad petals of its flower and catching the sun's rays, it fills its body with power.",The plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.,"It is able to con vert sunlight into energy. As a result, it is more powerful in the summertime.","As it warms it self and absorbs the sunlight, its flower petals release a pleasant fragrance.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10033.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/10033.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10033.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10033.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/10033.png,80,100,123,122,120,80,grass,poison,,,,,,,,,,,,,,,
